b0,b1,b2,b3,b4,b5,b6,b7
EB,DF,FF,0A,80,64,26,14
24,0D,00,00,3A,6E,06,02
A0,20,60,80,FD,01,F8,3D
BB,D0,FF,0A,80,64,22,14
1C,0E,00,00,3A,6E,06,02
31,21,20,80,FD,01,F8,3D
DD,D1,FF,0A,80,64,20,14
FE,0F,00,00,3A,6E,06,02
45,22,20,80,FD,01,F8,3D
15,D2,FF,0A,80,64,26,14
E4,00,00,00,3B,6E,06,02
83,23,20,80,FD,FD,F7,3D
0F,D3,FF,CA,7F,64,26,14
52,A3,00,00,6A,FF,26,01
0B,01,00,00,3B,6E,06,02
70,14,20,80,FD,FD,F7,3D
2B,D4,1F,CB,7F,64,2C,14
F5,D5,1F,CB,7F,64,32,14
0B,15,20,80,FD,FD,F7,3D
1D,03,00,00,3C,6E,06,02
98,16,20,80,FD,FD,F7,3D
A9,D6,1F,CB,7F,64,38,14
13,04,00,00,3C,6E,06,02
A0,D7,1F,CB,7F,64,3A,14
11,17,20,80,FD,FD,F7,3D
45,05,00,00,3D,6E,06,02
5C,18,20,80,FD,FD,F7,3D
9E,D8,1F,CB,7F,64,38,14
1E,06,00,00,3D,6E,06,02
8C,19,20,80,FD,FD,F7,3D
A4,D9,1F,CB,7F,64,34,14
54,07,00,00,3E,6E,06,02
C1,1A,E0,7F,FD,FD,F7,3D
4F,DA,1F,CB,7F,64,2A,14
AF,1B,E0,7F,FD,FD,F7,3D
CA,DB,1F,CB,7F,64,26,14
52,AB,C3,01,02,89,7F,85
66,09,00,00,3F,6E,06,02
EC,DC,1F,CB,7F,64,22,14
10,1C,E0,7F,FD,FD,F7,3D
6A,1D,E0,7F,FD,F9,F7,3D
3F,DD,FF,CA,7F,64,24,14
43,0E,E0,7F,FD,F9,F7,3D
F8,DE,FF,8A,7F,64,28,14
52,AE,00,00,00,00,80,01
E7,DF,FF,8A,7F,64,30,14
9D,0F,E0,7F,FD,F9,F7,3D
AB,D0,FF,8A,7F,64,36,14
54,00,E0,7F,FD,F9,F7,3D
52,A0,3C,01,00,00,80,01
DC,01,E0,7F,FD,F9,F7,3D
B9,D1,1F,8B,7F,64,2C,14
C1,D2,FF,8A,7F,64,24,14
A8,02,E0,7F,FD,F9,F7,3D
55,D3,1F,8B,7F,64,0C,14
29,03,E0,7F,FD,F9,F7,3D
B1,D4,1F,8B,7F,64,00,14
BE,04,E0,7F,FC,F9,F7,3D
52,A4,4C,01,0C,00,0A,14
C5,05,E0,7F,FC,F9,F7,3D
07,D5,FF,8A,7F,64,04,14
DC,06,E0,7F,FC,FD,F7,3D
13,D6,FF,8A,7F,64,02,14
12,07,E0,7F,FC,01,F8,3D
4B,D7,FF,CA,7F,64,0A,14
34,28,E0,7F,FC,01,F8,3D
80,D8,FF,0A,80,64,08,14
EB,D6,1D,00,41,6E,06,1A
82,D9,FF,0A,80,64,00,14
AF,29,20,80,FC,01,F8,3D
52,A9,C2,01,0F,00,7A,3F
0B,D7,2E,00,41,6E,06,1A
A9,2A,20,80,FC,01,F8,3D
E5,DA,FF,0A,80,64,04,14
52,AA,C2,01,8E,0F,74,7A
7C,D8,2E,00,41,6E,06,1A
15,DB,FF,4A,80,64,04,14
4D,2B,20,80,FC,05,F8,3D
94,D9,2E,00,41,6E,06,1A
F2,2C,20,80,FC,05,F8,3D
C1,DC,FF,4A,80,64,F0,13
E6,DA,2E,00,41,6E,07,1A
52,AC,00,00,41,6E,07,1A
32,DD,FF,4A,80,64,E0,13
64,2D,60,84,FC,05,F8,3D
44,DB,2E,00,41,6E,07,1A
52,AD,3D,01,41,6E,07,1A
EF,2E,60,84,FC,05,F8,3D
9C,DE,FF,4A,80,64,E2,13
FC,DC,2E,00,41,6E,07,1A
52,AE,3D,01,41,6E,07,1A
31,2F,60,84,FC,05,F8,3D
54,DF,FF,4A,80,64,DE,13
9F,DD,2E,00,41,6E,07,1A
A7,D0,FF,4A,80,63,1C,14
F8,20,60,84,FC,05,F8,3D
4B,DF,2E,00,41,6E,06,1A
0B,32,60,84,FD,05,F8,3D
43,D2,FF,4A,80,63,76,14
2A,D0,2E,00,42,6E,07,1A
63,D3,FF,8A,80,63,A8,14
3B,33,60,84,FD,09,F8,3D
52,A2,00,00,FD,09,F8,3D
CB,D1,2E,00,42,6E,06,1A
2A,34,A0,84,FD,09,F8,3D
A0,D4,9F,4A,80,63,D6,14
52,A3,00,00,80,63,D6,14
69,D2,2E,00,43,6E,07,1A
F0,D5,9F,8A,80,63,0A,15
51,35,A0,84,FD,09,F8,3D
7E,D3,2E,00,44,6E,07,1A
89,46,A0,85,FD,09,F8,3D
CC,D6,9F,8A,80,62,46,15
52,A5,83,01,80,62,46,15
F3,54,2E,00,44,6E,07,1A
00,47,A0,85,FD,09,F8,3D
F9,D7,9F,8A,80,62,84,15
52,A6,00,00,01,00,89,B8
AB,55,2E,00,45,6E,06,1A
9C,D8,9F,8A,80,62,B8,15
A8,48,E0,86,FD,09,F8,3D
52,A7,00,00,FD,09,F8,3D
F0,56,2E,00,45,6E,06,1A
84,49,A0,87,FD,05,F8,3D
66,D9,DF,4A,80,62,08,16
62,57,2E,00,45,6E,06,1A
33,4A,A0,87,FD,09,F8,3D
7C,DA,DF,4A,80,62,56,16
52,A9,7C,01,FA,00,FE,00
CD,58,2E,00,46,6E,06,1A
F7,DB,DF,0A,80,62,AA,16
0E,4B,20,88,FD,01,08,3E
25,59,2E,00,46,6E,06,1A
78,DC,DF,0A,80,61,F2,16
B1,4C,20,88,FD,01,08,3E
59,5A,2E,00,46,6E,06,1A
C5,DD,DF,CA,7F,61,4A,17
C7,4D,60,88,FE,FD,07,3E
E9,5B,2E,00,46,6E,05,1A
5C,4E,A0,88,FE,F5,07,3E
B6,DE,9F,8C,7F,60,A4,17
51,5C,2E,00,46,6E,05,1A
50,DF,9F,4C,7F,60,08,18
82,4F,A0,88,FE,F5,07,3E
32,5D,2E,00,46,6E,05,1A
81,D0,9F,CC,7E,60,60,18
8A,30,E0,88,FE,E9,07,3E
52,AF,00,00,0C,67,20,00
0A,5E,2E,00,46,6E,05,1A
EB,D1,9F,4C,7E,60,CC,18
5F,31,60,89,FE,E1,07,3E
E8,5F,2E,00,46,6E,05,1A
AE,22,60,89,FE,E1,F7,3D
6F,D2,9F,0C,7E,5F,32,19
5F,50,2E,00,46,6E,05,1A
A5,23,A0,89,FE,D9,F7,3D
EB,D3,FF,CD,7D,5F,92,19
52,A2,43,01,00,00,2B,00
B0,51,2E,00,46,6E,05,1A
ED,04,E0,89,FE,D9,F7,3D
72,D4,DF,8D,7D,5E,F6,19
52,A3,43,01,E3,00,E7,00
B1,52,2E,00,46,6E,05,1A
27,05,E0,89,FE,D5,F7,3D
A6,D5,FF,8D,7D,5E,64,1A
94,53,2E,00,46,6E,05,1A
69,E6,1F,8A,FE,D1,F7,3D
27,D6,FF,4D,7D,5D,C2,1A
52,A5,00,00,2E,01,29,01
19,D4,2E,00,46,6E,05,1A
CD,D7,DF,0D,7D,5D,18,1B
F9,E7,5F,8A,FE,D1,F7,3D
52,A6,BC,01,DD,00,03,00
E2,D5,2E,00,46,6E,05,1A
76,D8,7F,0E,7D,5C,86,1B
91,D8,9F,8A,FE,CD,F7,3D
52,A7,BC,01,81,06,00,00
B9,D6,2E,00,46,6E,05,1A
60,D9,7F,CE,7C,5C,FE,1B
CB,D9,9F,8A,FE,C9,F7,3D
F3,D7,2E,00,45,6E,05,1A
D2,DA,9F,8E,7C,5C,74,1C
70,BA,9F,8A,FE,C9,F7,3D
84,D8,2E,00,45,6E,05,1A
F2,DB,BF,8E,7C,5C,DA,1C
9D,BB,1F,8A,FE,C5,F7,3D
3D,0A,00,00,41,6E,05,02
4E,AD,5F,8A,FF,C1,F7,3D
DE,DD,9F,4E,7C,5B,B2,1D
EA,0B,00,00,43,6E,05,02
69,6E,1F,8A,FF,C1,E7,3D
5A,DE,BF,0E,7C,5A,20,1E
85,6F,9F,8A,FF,C1,E7,3D
51,DF,DF,0E,7C,5A,86,1E
19,D0,1F,4F,7C,59,FC,1E
0F,50,9F,8A,FF,C5,E7,3D
52,AF,00,00,13,00,00,00
A5,D1,1F,8F,7C,59,32,1F
1D,51,5F,8A,FF,C9,E7,3D
52,A0,41,01,82,00,00,44
46,0F,00,00,42,6E,05,02
7A,42,5F,8A,FF,C5,E7,3D
C2,D2,1F,4F,7C,58,AC,1F
52,A1,41,01,1C,06,C2,0B
F1,00,00,00,42,6E,05,02
E0,43,9F,86,FF,C9,E7,3D
5F,D3,3F,8F,7C,58,20,20
1E,01,00,00,42,6E,05,02
33,34,5F,86,FF,05,E8,3D
2E,D4,3F,CF,7C,57,AA,20
15,35,5F,80,FF,01,E8,3D
E1,D5,5F,4F,80,57,18,21
16,D6,7F,CF,7F,58,5E,21
94,06,1F,80,FF,F9,D7,3D
E7,07,DF,7F,FF,F5,D7,3D
46,D7,3F,4F,7F,58,3A,21
52,A6,00,00,41,6E,05,02
D1,D8,3F,8F,7C,59,12,21
E6,68,5E,7F,FE,C5,D7,3D
52,A7,00,00,41,6E,05,02
B7,69,9E,7C,FE,BD,D7,3D
3E,D9,3F,CF,7B,59,EE,20
52,A8,00,01,80,03,00,00
68,5A,DE,7B,FE,B9,D7,3D
8E,DA,3F,CF,7B,59,CE,20
A9,08,00,00,41,6E,05,02
52,A9,00,00,00,3D,C2,00
AF,DB,1F,4F,7B,59,9C,20
85,5B,5E,7B,FE,B5,D7,3D
41,09,00,00,41,6E,05,02
88,5C,5E,7B,FD,B1,C7,3D
03,DC,3F,0F,7B,5A,48,20
BF,5D,5E,7B,FD,AD,C7,3D
5E,DD,1F,0F,7B,5A,0E,20
F0,DE,1F,CF,7A,5B,C0,1F
8F,4E,1E,7B,FD,AD,C7,3D
35,DF,FF,CE,7A,5B,7A,1F
52,AD,40,01,02,00,BD,BE
51,4F,1E,7B,FD,AD,C7,3D
BF,40,1E,7B,FC,A9,C7,3D
68,D0,FF,CE,7A,5B,2C,1F
52,AE,40,01,7A,5B,2C,1F
48,41,DE,7A,FC,A9,C7,3D
E9,D1,FF,8E,7A,5B,DE,1E
52,AF,00,00,7A,5B,DE,1E
92,32,DE,7A,FC,A5,C7,3D
76,D2,DF,8E,7A,5C,A4,1E
52,A0,00,00,0F,00,2C,01
0A,33,9E,7A,FC,A5,C7,3D
57,D3,BF,4E,7A,5C,50,1E
52,A1,BF,01,18,27,00,00
30,34,9E,7A,FC,A5,C7,3D
C4,D4,9F,4E,7A,5D,00,1E
52,A2,BF,01,7A,5D,00,1E
EA,35,5E,7A,FC,A1,C7,3D
08,D5,9F,4E,7A,5D,B8,1D
52,A3,00,00,00,00,01,00
60,36,1E,7A,FC,A1,C7,3D
46,D6,5F,0E,7A,5D,76,1D
DC,D7,3F,0E,7A,5D,24,1D
E9,37,1E,7A,FC,A1,C7,3D
7C,D8,3F,0E,7A,5E,C8,1C
8F,38,1E,7A,FC,9D,C7,3D
C7,D9,FF,CD,79,5E,80,1C
6D,39,1E,7A,FB,9D,C7,3D
52,A7,00,00,00,00,E8,FF
C9,2A,1E,7A,FB,9D,C7,3D
5A,DA,FF,CD,79,5E,30,1C
47,2B,1E,7A,FB,9D,D7,3D
3A,DB,DF,CD,79,5E,D6,1B
02,DC,BF,CD,79,5F,86,1B
F8,2C,1E,7A,FB,9D,D7,3D
55,2D,DE,79,FB,99,D7,3D
1C,DD,9F,CD,79,5F,38,1B
C7,2E,9E,79,FB,99,D7,3D
35,DE,9F,8D,79,60,E4,1A
00,2F,DE,79,FB,99,D7,3D
64,DF,7F,8D,79,60,8C,1A
46,D0,9F,8D,79,60,38,1A
C9,20,DE,79,FB,99,D7,3D
35,22,DE,79,FB,99,D7,3D
03,D2,BF,8D,79,61,BE,19
52,A0,00,00,8E,00,9B,00
E8,D3,BF,8D,79,61,7A,19
AD,23,9E,79,FB,99,D7,3D
52,A1,00,01,70,00,03,00
CB,D4,BF,8D,79,62,42,19
39,54,9E,79,FB,95,D7,3D
52,A2,00,01,81,04,00,00
42,55,9E,79,FB,95,D7,3D
5F,D5,7F,8D,79,62,04,19
52,A3,00,00,6C,00,03,00
DE,56,9E,79,FB,95,E7,3D
8F,D6,7F,4D,79,62,AE,18
9E,D7,7F,4D,79,62,6A,18
E6,57,9E,79,FB,99,E7,3D
52,A5,00,00,80,47,DE,0F
B0,D8,7F,4D,79,63,26,18
62,68,9E,79,FB,99,E7,3D
91,D9,7F,4D,79,63,D0,17
03,69,9E,79,FB,95,E7,3D
52,A7,42,01,90,47,DE,0F
A7,7A,9E,79,FB,95,E7,3D
85,DA,3F,4D,79,63,78,17
F2,7B,9E,79,FB,9D,E7,3D
6B,DB,3F,CD,79,63,24,17
C8,DC,5F,8D,7A,63,D4,16
D8,8C,DE,79,FB,A9,E7,3D
28,8D,DE,79,FB,A9,E7,3D
B1,DD,5F,8D,7A,63,78,16
92,9E,9E,7A,FB,B9,E7,3D
87,DE,5F,8D,7B,63,2C,16
FD,9F,9E,7A,FB,B5,E7,3D
D7,DF,7F,8D,7B,63,E6,15
52,AD,00,00,8D,0F,74,7A
44,D0,7F,4D,7C,63,9E,15
66,B0,9E,7B,FB,C5,E7,3D
5D,D1,5F,4D,7C,63,48,15
46,B1,5E,7C,FB,C5,E7,3D
E1,D2,FF,0C,7E,64,E6,14
AB,C2,5E,7C,FB,E1,F7,3D
00,D3,BF,8C,80,64,8C,14
A0,C3,1E,7E,FB,E9,F7,3D
52,A1,00,00,40,6E,06,02
53,F4,1E,7E,FB,E9,F7,3D
03,D4,DF,8B,80,64,36,14
82,D5,5F,CB,82,64,FC,13
90,F5,9E,7E,FB,ED,F7,3D
52,A3,00,00,40,6E,06,02
C9,16,9F,7E,FB,ED,F7,3D
A5,D6,3F,8B,82,64,E0,13
52,A4,00,00,00,3D,25,00
59,17,DF,7E,FB,ED,F7,3D
7F,D7,1F,0B,83,64,CA,13
52,A5,03,01,00,08,FF,01
D3,D8,1F,0B,83,64,B2,13
7F,38,DF,7E,FB,ED,F7,3D
68,39,DF,7E,FB,F1,F7,3D
3B,D9,1F,4B,83,64,9E,13
1A,6A,DF,7E,FB,F1,F7,3D
CC,DA,1F,4B,83,64,82,13
52,A7,00,00,83,64,82,13
49,DB,FF,8A,83,64,66,13
30,6B,1F,7F,FB,F9,F7,3D
52,A8,FC,01,18,27,00,00
00,8C,1F,7F,FB,F5,F7,3D
D4,DC,FF,8A,83,64,4C,13
52,A9,FC,01,83,64,4C,13
A9,DD,FF,0A,84,64,28,13
F9,8D,9F,7F,FB,FD,F7,3D
19,AE,9F,7F,FB,FD,F7,3D
98,DE,FF,0A,84,64,02,13
6A,DF,FF,CA,84,64,E2,12
21,AF,DF,7F,FC,05,F8,3D
4A,B0,DF,7F,FC,05,F8,3D
35,D0,FF,CA,84,64,D6,12
21,B1,5F,80,FC,09,F8,3D
BA,D1,DF,CA,84,64,BE,12
52,AE,00,00,36,00,2F,00
3A,D2,DF,CA,84,64,B4,12
4A,C2,5F,80,FC,09,F8,3D
6A,C3,9F,80,FC,0D,F8,3D
59,D3,DF,CA,84,64,AE,12
A1,D4,DF,CA,84,64,A0,12
3B,E4,9F,80,FC,0D,F8,3D
C1,D5,DF,8A,84,64,94,12
14,E5,DF,80,FC,15,F8,3D
52,A3,00,00,2D,00,28,00
7B,F7,5F,81,FC,19,F8,3D
E0,D7,BF,0A,84,64,86,12
2F,F8,1F,81,FC,19,F8,3D
DE,D8,BF,0A,84,64,84,12
87,D9,BF,4A,83,64,82,12
47,F9,9F,81,FC,1D,F8,3D
63,0A,A0,81,FC,1D,F8,3D
D8,DA,BF,4A,83,64,82,12
3F,0B,E0,81,FC,21,F8,3D
E6,DB,BF,CA,82,64,84,12
22,1C,E0,81,FC,21,F8,3D
94,DC,BF,CA,82,64,8E,12
05,1D,20,82,FC,21,F8,3D
50,DD,BF,0A,82,64,96,12
52,AA,00,00,6B,24,51,33
AA,DE,BF,0A,82,64,9A,12
8E,1E,20,82,FC,21,F8,3D
52,AB,00,00,81,06,00,00
E1,DF,BF,CA,81,64,A4,12
7B,1F,20,82,FC,1D,F8,3D
52,AC,00,00,21,00,03,00
B2,10,20,82,FC,1D,F8,3D
E5,D0,BF,CA,81,64,AE,12
52,AD,00,00,00,00,20,00
3A,11,20,82,FC,1D,F8,3D
0F,D1,BF,CA,81,64,B6,12
13,12,E0,81,FC,19,F8,3D
04,D2,BF,8A,81,64,C0,12
52,AF,40,01,00,00,20,00
17,D3,BF,8A,81,64,D2,12
92,13,E0,81,FC,19,F8,3D
52,A0,00,00,00,00,34,01
A8,14,E0,81,FC,19,F8,3D
CB,D4,BF,8A,81,64,DA,12
E9,D5,BF,4A,81,64,EA,12
7B,15,A0,81,FC,15,F8,3D
C5,D6,BF,4A,81,64,E8,12
45,16,A0,81,FD,15,F8,3D
52,A3,BF,01,0C,00,01,14
6D,17,60,81,FD,11,F8,3D
4B,D7,DF,0A,81,64,EE,12
20,18,60,81,FD,11,F8,3D
75,D8,DF,0A,81,64,EC,12
3F,D9,DF,0A,81,64,E8,12
E9,19,20,81,FD,11,F8,3D
7C,DA,DF,0A,81,64,EA,12
EF,1A,20,81,FD,11,F8,3D
5B,DB,DF,CA,80,64,EA,12
46,1B,20,81,FD,0D,F8,3D
F9,1C,20,81,FD,0D,F8,3D
59,DC,DF,CA,80,64,E8,12
52,A9,00,00,8C,0F,74,7A
F0,DD,BF,CA,80,64,EC,12
76,1D,E0,80,FD,0D,F8,3D
2E,DE,BF,CA,80,64,E6,12
52,AB,00,00,40,6E,06,02
A9,1F,E0,80,FD,09,F8,3D
A4,DF,BF,8A,80,64,E2,12
52,AC,81,01,40,6E,07,02
CD,10,E0,80,FC,09,F8,3D
BC,D0,BF,8A,80,64,EA,12
82,13,60,80,FC,09,F8,3D
B8,D3,BF,8A,80,64,B0,12
B8,14,60,80,FC,09,F8,3D
A0,D4,BF,8A,80,64,AE,12
52,A0,7E,01,80,64,AE,12
9E,D5,BF,8A,80,64,A0,12
52,A1,00,00,FC,09,F8,3D
09,D6,BF,8A,80,64,8C,12
52,A2,00,00,80,64,8C,12
05,D7,BF,CA,80,64,8A,12
78,17,A0,80,FC,0D,F8,3D
FC,28,A0,80,FC,0D,F8,3D
F4,D8,9F,CA,80,64,86,12
52,A4,31,01,18,27,00,00
35,29,E0,80,FC,0D,F8,3D
C5,D9,9F,CA,80,64,7E,12
52,A5,00,00,01,00,D6,C2
33,2A,E0,80,FC,0D,F8,3D
FD,DA,9F,CA,80,64,80,12
5D,2B,E0,80,FC,0D,F8,3D
08,DB,9F,CA,80,64,84,12
E2,2C,E0,80,FC,0D,F8,3D
39,DC,9F,CA,80,64,76,12
D6,DD,9F,CA,80,64,64,12
12,2D,E0,80,FC,0D,F8,3D
52,A9,00,00,00,00,7C,00
5C,DE,9F,CA,80,64,60,12
99,2E,E0,80,FC,0D,F8,3D
47,2F,E0,80,FC,0D,F8,3D
F8,DF,9F,CA,80,64,56,12
24,D0,9F,CA,80,64,48,12
EB,30,E0,80,FC,11,F8,3D
D5,DE,1D,00,41,6E,07,1A
A4,31,E0,80,FC,0D,F8,3D
0F,D1,9F,8A,80,64,42,12
9D,DF,2E,00,42,6E,07,1A
E7,52,E0,80,FC,09,F8,3D
49,D2,9F,8A,80,64,3C,12
70,D0,2E,00,42,6E,08,1A
9E,D3,9F,8A,80,64,38,12
66,53,E0,80,FC,09,F8,3D
9F,D1,2E,00,42,6E,08,1A
37,74,E0,80,FC,09,F8,3D
7A,D4,9F,8A,80,64,34,12
BE,52,2E,00,43,6E,09,1A
55,75,A0,80,FC,09,F8,3D
98,D5,7F,8A,80,64,30,12
A9,53,2E,00,44,6E,09,1A
47,D6,7F,4A,80,64,2C,12
EB,86,A0,80,FC,05,F8,3D
A7,54,2E,00,44,6E,09,1A
62,87,A0,80,FC,05,F8,3D
06,D7,7F,4A,80,64,22,12
F1,55,2E,00,45,6E,09,1A
2F,88,A0,80,FC,05,F8,3D
47,D8,7F,4A,80,64,18,12
52,A4,00,00,17,00,15,00
B8,56,2E,00,45,6E,0A,1A
D4,89,60,80,FC,05,F8,3D
F1,D9,7F,4A,80,64,0E,12
52,A5,00,01,11,00,03,02
F2,57,2E,00,46,6E,0A,1A
FA,9A,60,80,FC,01,F8,3D
30,DA,5F,0A,80,64,0A,12
52,A6,00,01,81,09,00,00
28,58,2E,00,47,6E,0A,1A
01,DB,5F,0A,80,64,18,12
94,9B,60,80,FC,01,F8,3D
C0,59,2E,00,47,6E,0A,1A
F6,DC,5F,CA,7F,64,1A,12
2B,9C,60,80,FC,01,F8,3D
75,5A,2E,00,48,6E,0A,1A
DB,9D,60,80,FC,01,F8,3D
DD,DD,5F,CA,7F,64,1E,12
D7,5B,2E,00,48,6E,0A,1A
80,AE,20,80,FC,01,F8,3D
D0,DE,3F,CA,7F,63,22,12
6F,5C,2E,00,48,6E,0A,1A
5E,AF,20,80,FC,01,F8,3D
2F,DF,3F,CA,7F,63,2A,12
52,AB,00,00,90,87,DE,FF
0C,5D,2E,00,48,6E,0A,1A
63,D0,3F,CA,7F,63,2C,12
97,A0,20,80,FC,01,F8,3D
26,5E,2E,00,48,6E,09,1A
32,D1,3F,CA,7F,63,1A,12
1F,A1,20,80,FC,01,F8,3D
52,AD,30,01,0F,00,2C,01
C4,5F,2E,00,48,6E,09,1A
A2,92,20,80,FC,01,F8,3D
81,D2,1F,CA,7F,63,0C,12
73,50,2E,00,48,6E,09,1A
23,93,20,80,FC,01,F8,3D
6E,D3,1F,CA,7F,63,0C,12
9C,51,2E,00,48,6E,09,1A
93,94,20,80,FC,05,F8,3D
AE,D4,1F,CA,7F,63,06,12
54,52,2E,00,47,6E,09,1A
FC,D5,1F,CA,7F,63,02,12
E8,95,20,80,FC,05,F8,3D
71,53,2E,00,47,6E,09,1A
84,55,2E,00,47,6E,09,1A
FC,D8,FF,C9,7F,63,F8,11
DF,56,2E,00,47,6E,09,1A
D9,D9,FF,C9,7F,63,00,12
FF,89,A0,80,FC,05,F8,3D
4D,57,2E,00,47,6E,09,1A
52,A5,00,00,47,6E,09,1A
F9,8A,A0,80,FC,05,F8,3D
F6,DA,FF,C9,7F,63,08,12
3A,58,2E,00,47,6E,09,1A
52,A6,00,00,47,6E,09,1A
97,8B,A0,80,FC,05,F8,3D
70,DB,FF,C9,7F,63,F2,11
D2,59,2E,00,47,6E,09,1A
52,A7,3D,01,47,6E,09,1A
28,8C,A0,80,FC,05,F8,3D
ED,DC,FF,C9,7F,63,D8,11
03,5A,2E,00,46,6E,09,1A
D8,8D,A0,80,FC,05,F8,3D
3A,DD,FF,C9,7F,63,CE,11
A1,5B,2E,00,46,6E,09,1A
E2,8E,A0,80,FC,09,F8,3D
63,DE,DF,C9,7F,63,C6,11
19,5C,2E,00,46,6E,09,1A
3C,8F,A0,80,FC,09,F8,3D
5A,DF,DF,C9,7F,63,BA,11
52,AA,32,01,7F,63,BA,11
7A,5D,2E,00,46,6E,09,1A
F5,80,A0,80,FC,09,F8,3D
32,D0,DF,C9,7F,63,BA,11
52,AB,32,01,7F,63,BA,11
42,5E,2E,00,46,6E,09,1A
7D,81,A0,80,FC,09,F8,3D
48,D1,DF,C9,7F,63,BA,11
52,AC,00,00,7F,63,BA,11
A0,5F,2E,00,46,6E,09,1A
AB,92,A0,80,FC,09,F8,3D
0E,D2,DF,C9,7F,63,C4,11
52,AD,00,00,7F,63,C4,11
17,50,2E,00,46,6E,09,1A
2A,93,A0,80,FC,09,F8,3D
B5,D3,DF,C9,7F,63,CA,11
52,AE,C3,01,7F,63,CA,11
F8,51,2E,00,46,6E,09,1A
21,D4,DF,C9,7F,63,CE,11
B2,84,A0,80,FC,09,F8,3D
52,AF,C3,01,FC,09,F8,3D
F9,52,2E,00,46,6E,09,1A
C9,85,A0,80,FC,09,F8,3D
FF,D5,DF,C9,7F,63,D0,11
DC,53,2E,00,46,6E,09,1A
43,86,E0,80,FC,09,F8,3D
85,D6,DF,C9,7F,63,BE,11
52,A1,00,00,00,00,68,04
D2,54,2E,00,46,6E,09,1A
C4,D7,DF,C9,7F,63,B0,11
CA,87,E0,80,FC,09,F8,3D
29,55,2E,00,46,6E,09,1A
25,98,E0,80,FC,09,F8,3D
DE,D8,DF,C9,7F,63,B4,11
72,56,2E,00,46,6E,09,1A
B0,D9,DF,C9,7F,63,B6,11
F5,99,E0,80,FC,09,F8,3D
E0,57,2E,00,46,6E,09,1A
51,8A,E0,80,FC,09,F8,3D
A7,DA,DF,C9,7F,63,BA,11
4F,58,2E,00,45,6E,09,1A
DC,DB,DF,C9,7F,63,C6,11
3F,8B,E0,80,FC,09,F8,3D
A7,59,2E,00,45,6E,09,1A
80,8C,E0,80,FC,09,F8,3D
B2,DC,DF,C9,7F,63,CE,11
DB,5A,2E,00,45,6E,09,1A
70,8D,E0,80,FC,09,F8,3D
41,DD,DF,C9,7F,63,DE,11
79,5B,2E,00,45,6E,09,1A
56,8E,E0,80,FD,09,F8,3D
C4,DE,DF,C9,7F,63,EA,11
C1,5C,2E,00,45,6E,09,1A
FF,DF,DF,C9,7F,63,F4,11
20,8F,A0,80,FD,05,F8,3D
A2,5D,2E,00,45,6E,09,1A
E9,80,A0,80,FD,05,F8,3D
B3,D0,DF,C9,7F,63,F2,11
9A,5E,2E,00,45,6E,09,1A
61,81,A0,80,FD,05,F8,3D
1E,D1,DF,C9,7F,63,D6,11
78,5F,2E,00,45,6E,09,1A
B8,82,A0,80,FC,05,F8,3D
46,D2,DF,C9,7F,63,C8,11
CF,50,2E,00,45,6E,09,1A
6F,D3,DF,C9,7F,63,BC,11
88,83,A0,80,FC,09,F8,3D
20,51,2E,00,45,6E,09,1A
3F,D4,DF,C9,7F,63,AE,11
21,52,2E,00,45,6E,09,1A
55,D5,DF,C9,7F,63,AE,11
52,A0,BC,01,06,00,03,02
04,53,2E,00,45,6E,09,1A
5A,86,A0,80,FC,09,F8,3D
79,D6,DF,C9,7F,63,AC,11
52,A1,BC,01,02,00,00,30
0A,54,2E,00,45,6E,09,1A
B4,D7,DF,C9,7F,63,B8,11
B2,D8,DF,C9,7F,63,BE,11
87,88,E0,80,FC,09,F8,3D
AA,56,2E,00,45,6E,09,1A
96,D9,DF,C9,7F,63,D2,11
4E,89,A0,80,FC,09,F8,3D
38,57,2E,00,45,6E,09,1A
DA,DA,DF,C9,7F,63,E0,11
E5,8A,A0,80,FD,09,F8,3D
0B,DB,DF,C9,7F,63,E2,11
92,8B,E0,80,FD,09,F8,3D
3E,DD,DF,C9,7F,63,E6,11
57,8D,E0,80,FD,0D,F8,3D
67,9E,A0,80,FD,0D,F8,3D
E0,DE,DF,C9,7F,63,EC,11
B4,5C,2E,00,47,6E,09,1A
7E,9F,A0,80,FD,11,F8,3D
AB,DF,DF,C9,7F,63,FA,11
52,AA,42,01,C8,00,3D,01
D7,5D,2E,00,47,6E,09,1A
D1,90,20,81,FD,11,F8,3D
C0,D0,DF,C9,7F,63,0C,12
EF,5E,2E,00,47,6E,09,1A
62,D1,DF,C9,7F,63,18,12
59,91,20,81,FD,11,F8,3D
0D,5F,2E,00,47,6E,09,1A
77,A2,60,81,FD,15,F8,3D
1A,D2,FF,C9,7F,63,28,12
BA,50,2E,00,47,6E,09,1A
41,D3,FF,C9,7F,63,36,12
F6,A3,60,81,FD,15,F8,3D
52,AE,BD,01,4C,04,3E,01
55,51,2E,00,47,6E,09,1A
2B,D4,FF,C9,7F,63,42,12
7D,A4,60,81,FD,19,F8,3D
8F,52,2E,00,48,6E,0A,1A
06,A5,60,81,FD,19,F8,3D
2D,D5,FF,C9,7F,63,48,12
07,53,2E,00,49,6E,0A,1A
52,A0,00,00,49,6E,0A,1A
34,A6,A0,81,FD,1D,F8,3D
71,D6,FF,C9,7F,63,42,12
